picture,year,longitude,latitude,building,sorce
219.jpg,1842,24.027244,49.84395,Maria Zankovetska Theatre,https://zh.wikipedia.org/zh-tw/%E7%8E%9B%E4%B8%BD%E4%BA%9A%C2%B7%E8%B5%9E%E7%A7%91%E7%BB%B4%E8%8C%A8%E5%8D%A1%E5%89%A7%E9%99%A2#/media/File:%D0%A2%D0%B5%D0%B0%D1%82%D1%80_%D0%9C.%D0%97%D0%B0%D0%BD%D1%8C%D0%BA%D0%BE%D0%B2%D0%B5%D1%86%D1%8C%D0%BA%D0%BE%D1%97_%D0%9B%D1%8C%D0%B2%D1%96%D0%B2.JPG
220.jpg,1842,24.027244,49.84395,Maria Zankovetska Theatre,https://www.radiosvoboda.org/a/novyny-pryazovya-holova-putina-kherson-teatr-knyha/32234343.html
221.jpg,1842,24.027244,49.84395,Maria Zankovetska Theatre,https://s.rfi.fr/media/display/5a2206e0-0d5d-11ea-a278-005056a9aa4d/w:980/p:16x9/800x600.webp
222.jpg,1852,12.201111,44.417222,Teatro Comunale Alighieri,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Teatro_Alighieri_Ravenna_2007.jpg/1200px-Teatro_Alighieri_Ravenna_2007.jpg
223.jpg,1852,12.201111,44.417222,Teatro Comunale Alighieri,https://commons.wikimedia.org/wiki/File:Teatro_Alighieri_-_Ravenna_2016.jpg
224.jpg,1852,12.201111,44.417222,Teatro Comunale Alighieri,"https://commons.wikimedia.org/wiki/File:Teatro_dante_alighieri,_a_ravenna.jpg"
225.jpg,1862,11.5642,48.1461,Propylaea (Munich),https://zh.wikipedia.org/zh-tw/%E6%99%AE%E7%BD%97%E7%9A%AE%E6%9D%A5%E9%97%A8_(%E6%85%95%E5%B0%BC%E9%BB%91)#/media/File:Propylaeen_Muenchen-1.jpg
226.jpg,1862,11.5642,48.1461,Propylaea (Munich),https://commons.wikimedia.org/wiki/File:Propyl%C3%A4en_M%C3%BCnchen_-_2013.JPG
227.jpg,1862,11.5642,48.1461,Propylaea (Munich),https://commons.wikimedia.org/wiki/File:M%C3%BCnchen_-_Propyl%C3%A4en_am_K%C3%B6nigsplatz_%28tone-mapping%29.jpg
228.jpg,1861,18.956756,69.648737,Tromsø Cathedral,https://zh.wikipedia.org/zh-tw/%E7%89%B9%E7%BE%85%E5%A7%86%E7%91%9F%E4%B8%BB%E6%95%99%E5%BA%A7%E5%A0%82#/media/File:Tromso-domkirke.jpg
229.jpg,1861,18.956756,69.648737,Tromsø Cathedral,https://commons.wikimedia.org/wiki/Category:Troms%C3%B8_domkirke#/media/File:24_Tromso_Cathedral_(5618113605).jpg
230.jpg,1861,18.956756,69.648737,Tromsø Cathedral,https://medium.com/@alicewei0315/tromso-norway-travel-bbd3508d09a2
231.jpg,1873,-8.7655,41.3799,Garrett Theatre,https://www.facebook.com/photo/?fbid=382706747359295&set=a.382706730692630
232.jpg,1873,-8.7655,41.3799,Garrett Theatre,https://zh.wikipedia.org/zh-tw/File:Palacio_de_Santana_(14826301491)_(cropped).jpg
233.jpg,1873,-8.7655,41.3799,Garrett Theatre,https://www.forma5.com/en/portfolio-item/garrett-theater/
234.jpg,1873,-0.06653,51.44287,549 Lordship Lane,https://en.m.wikipedia.org/wiki/File:House_of_Concrete.jpg
235.jpg,1873,-0.06653,51.44287,550 Lordship Lane,https://www.pinterest.com/pin/424323596112151926/
236.jpg,1873,-0.06653,51.44287,551 Lordship Lane,https://www.pinterest.com/pin/281052832969163067/
237.jpg,1883,-0.14906,51.31278,Cane Hill Hospital,"https://en.wikipedia.org/wiki/Cane_Hill_Hospital#/media/File:Cane_Hill_Asylum,_Coulsdon_-_geograph.org.uk_-_1159270.jpg"
238.jpg,1883,-0.14906,51.31278,Cane Hill Hospital,https://lh3.googleusercontent.com/proxy/3nYJ16Iopp8L2p1G8R77cqT-ICK_ajNIQvzrgxDZLVaroOJRgrrBxRlrngebJJI69pkoLd1elo3HpHd_raB1gAErI4MFdI8JrW9miQ
239.jpg,1883,-0.14906,51.31278,Cane Hill Hospital,https://www.whateversleft.co.uk/asylums/cane-hill-asylum-coulsdon/
240.jpg,1893,19.943056,50.063889,Juliusz Słowacki Theatre,https://upload.wikimedia.org/wikipedia/commons/5/5f/Budynek_Teatru_im._Juliusza_S%C5%82owackiego_w_Krakowie.jpg
241.jpg,1893,19.943056,50.063889,Juliusz Słowacki Theatre,https://commons.wikimedia.org/wiki/File:Krakow_teatr_20071229_1225.jpg
242.jpg,1893,19.943056,50.063889,Juliusz Słowacki Theatre,https://commons.wikimedia.org/wiki/File:Juliusz_S%C5%82owacki_Theatre_in_Krak%C3%B3w_2.jpg
243.jpg,1899,4.3525,50.841111,"Maison du Peuple, Brussels","https://en.wikipedia.org/wiki/Maison_du_Peuple,_Brussels#/media/File:Maison_du_Peuple_of_the_P.O.B._(Belgian_Workers_Party)_(destroyed,_Brussels),_exterior_3_(cropped).jpg"
244.jpg,1899,4.3525,50.841111,"Maison du Peuple, Brussels",https://o.quizlet.com/FIEg14-e7RJ9zzAUjmEKBw.jpg
245.jpg,1899,4.3525,50.841111,"Maison du Peuple, Brussels",https://en.wikiarquitectura.com/livre-victor-horta-2-2/
246.jpg,1904,-0.6293,51.2213,Watts Gallery,https://upload.wikimedia.org/wikipedia/commons/a/a2/Watts_Gallery_(Restored).JPG
247.jpg,1904,-0.6293,51.2213,Watts Gallery,https://gecanderson.co.uk/stainless-steel-sinktops-provide-design-flexibility-at-art-gallery-learning-studio/
248.jpg,1904,-0.6293,51.2213,Watts Gallery,https://www.tripadvisor.com/LocationPhotoDirectLink-g186390-d2432387-i273882084-Watts_Gallery_Artists_Village-Guildford_Surrey_England.html
249.jpg,1922,-0.149278,52.783472,Spalding War Memorial,https://www.tripadvisor.com/LocationPhotoDirectLink-g954031-d10271849-i187841062-War_Memorial_Spalding-Spalding_Lincolnshire_England.html
250.jpg,1922,-0.149278,52.783472,Spalding War Memorial,https://www.trip.com/travel-guide/attraction/spalding/war-memorial-spalding-61819282/
